sep=;
Version CSV|Tool SunnyBeam2|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3|Language de-DE|TZO=1|DST

;SN: 2001122827
;SB 3300     
;2001122827
;E-Total
;Counter
DD.MM.YYYY HH:mm;kWh
24.11.2023 00:00;
24.11.2023 00:10;
24.11.2023 00:20;
24.11.2023 00:30;
24.11.2023 00:40;
24.11.2023 00:50;
24.11.2023 01:00;
24.11.2023 01:10;
24.11.2023 01:20;
24.11.2023 01:30;
24.11.2023 01:40;
24.11.2023 01:50;
24.11.2023 02:00;
24.11.2023 02:10;
24.11.2023 02:20;
24.11.2023 02:30;
24.11.2023 02:40;
24.11.2023 02:50;
24.11.2023 03:00;
24.11.2023 03:10;
24.11.2023 03:20;
24.11.2023 03:30;
24.11.2023 03:40;
24.11.2023 03:50;
24.11.2023 04:00;
24.11.2023 04:10;
24.11.2023 04:20;
24.11.2023 04:30;
24.11.2023 04:40;
24.11.2023 04:50;
24.11.2023 05:00;
24.11.2023 05:10;
24.11.2023 05:20;
24.11.2023 05:30;
24.11.2023 05:40;
24.11.2023 05:50;
24.11.2023 06:00;
24.11.2023 06:10;
24.11.2023 06:20;
24.11.2023 06:30;
24.11.2023 06:40;
24.11.2023 06:50;
24.11.2023 07:00;
24.11.2023 07:10;
24.11.2023 07:20;
24.11.2023 07:30;
24.11.2023 07:40;
24.11.2023 07:50;
24.11.2023 08:00;
24.11.2023 08:10;
24.11.2023 08:20;
24.11.2023 08:30;
24.11.2023 08:40;
24.11.2023 08:50;
24.11.2023 09:00;
24.11.2023 09:10;
24.11.2023 09:20;46677,425
24.11.2023 09:30;46677,428
24.11.2023 09:40;46677,430
24.11.2023 09:50;46677,436
24.11.2023 10:00;46677,464
24.11.2023 10:10;46677,548
24.11.2023 10:20;46677,647
24.11.2023 10:30;46677,728
24.11.2023 10:40;46677,776
24.11.2023 10:50;46677,789
24.11.2023 11:00;46677,799
24.11.2023 11:10;46677,819
24.11.2023 11:20;46677,865
24.11.2023 11:30;46677,890
24.11.2023 11:40;46677,897
24.11.2023 11:50;46677,912
24.11.2023 12:00;46677,925
24.11.2023 12:10;46677,954
24.11.2023 12:20;46678,004
24.11.2023 12:30;46678,016
24.11.2023 12:40;46678,028
24.11.2023 12:50;46678,047
24.11.2023 13:00;46678,078
24.11.2023 13:10;46678,120
24.11.2023 13:20;46678,167
24.11.2023 13:30;46678,210
24.11.2023 13:40;46678,274
24.11.2023 13:50;46678,364
24.11.2023 14:00;46678,397
24.11.2023 14:10;46678,407
24.11.2023 14:20;46678,421
24.11.2023 14:30;46678,445
24.11.2023 14:40;46678,460
24.11.2023 14:50;46678,527
24.11.2023 15:00;46678,707
24.11.2023 15:10;46678,748
24.11.2023 15:20;46678,796
24.11.2023 15:30;46678,836
24.11.2023 15:40;46678,873
24.11.2023 15:50;46678,921
24.11.2023 16:00;46678,923
24.11.2023 16:10;46678,947
24.11.2023 16:20;46679,059
24.11.2023 16:30;46679,139
24.11.2023 16:40;46679,163
24.11.2023 16:50;46679,172
24.11.2023 17:00;46679,189
24.11.2023 17:10;46679,195
24.11.2023 17:20;46679,196
24.11.2023 17:30;46679,198
24.11.2023 17:40;46679,199
24.11.2023 17:50;
24.11.2023 18:00;
24.11.2023 18:10;
24.11.2023 18:20;
24.11.2023 18:30;
24.11.2023 18:40;
24.11.2023 18:50;
24.11.2023 19:00;
24.11.2023 19:10;
24.11.2023 19:20;
24.11.2023 19:30;
24.11.2023 19:40;
24.11.2023 19:50;
24.11.2023 20:00;
24.11.2023 20:10;
24.11.2023 20:20;
24.11.2023 20:30;
24.11.2023 20:40;
24.11.2023 20:50;
24.11.2023 21:00;
24.11.2023 21:10;
24.11.2023 21:20;
24.11.2023 21:30;
24.11.2023 21:40;
24.11.2023 21:50;
24.11.2023 22:00;
24.11.2023 22:10;
24.11.2023 22:20;
24.11.2023 22:30;
24.11.2023 22:40;
24.11.2023 22:50;
24.11.2023 23:00;
24.11.2023 23:10;
24.11.2023 23:20;
24.11.2023 23:30;
24.11.2023 23:40;
24.11.2023 23:50;
