sep=;
Version CSV|Tool SunnyBeam2|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3|Language de-DE|TZO=1|DST

;SN: 2001122827
;SB 3300     
;2001122827
;E-Total
;Counter
DD.MM.YYYY HH:mm;kWh
02.11.2023 00:00;
02.11.2023 00:10;
02.11.2023 00:20;
02.11.2023 00:30;
02.11.2023 00:40;
02.11.2023 00:50;
02.11.2023 01:00;
02.11.2023 01:10;
02.11.2023 01:20;
02.11.2023 01:30;
02.11.2023 01:40;
02.11.2023 01:50;
02.11.2023 02:00;
02.11.2023 02:10;
02.11.2023 02:20;
02.11.2023 02:30;
02.11.2023 02:40;
02.11.2023 02:50;
02.11.2023 03:00;
02.11.2023 03:10;
02.11.2023 03:20;
02.11.2023 03:30;
02.11.2023 03:40;
02.11.2023 03:50;
02.11.2023 04:00;
02.11.2023 04:10;
02.11.2023 04:20;
02.11.2023 04:30;
02.11.2023 04:40;
02.11.2023 04:50;
02.11.2023 05:00;
02.11.2023 05:10;
02.11.2023 05:20;
02.11.2023 05:30;
02.11.2023 05:40;
02.11.2023 05:50;
02.11.2023 06:00;
02.11.2023 06:10;
02.11.2023 06:20;
02.11.2023 06:30;
02.11.2023 06:40;
02.11.2023 06:50;
02.11.2023 07:00;
02.11.2023 07:10;
02.11.2023 07:20;
02.11.2023 07:30;
02.11.2023 07:40;
02.11.2023 07:50;
02.11.2023 08:00;
02.11.2023 08:10;
02.11.2023 08:20;
02.11.2023 08:30;
02.11.2023 08:40;46612,648
02.11.2023 08:50;46612,648
02.11.2023 09:00;46612,648
02.11.2023 09:10;46612,648
02.11.2023 09:20;46612,649
02.11.2023 09:30;46612,651
02.11.2023 09:40;46612,656
02.11.2023 09:50;46612,666
02.11.2023 10:00;46612,676
02.11.2023 10:10;46612,685
02.11.2023 10:20;46612,692
02.11.2023 10:30;46612,700
02.11.2023 10:40;46612,708
02.11.2023 10:50;46612,717
02.11.2023 11:00;46612,737
02.11.2023 11:10;46612,773
02.11.2023 11:20;46612,798
02.11.2023 11:30;46612,816
02.11.2023 11:40;46612,857
02.11.2023 11:50;46612,890
02.11.2023 12:00;46612,938
02.11.2023 12:10;46612,982
02.11.2023 12:20;46613,044
02.11.2023 12:30;46613,117
02.11.2023 12:40;46613,186
02.11.2023 12:50;46613,240
02.11.2023 13:00;46613,278
02.11.2023 13:10;46613,312
02.11.2023 13:20;46613,348
02.11.2023 13:30;46613,385
02.11.2023 13:40;46613,412
02.11.2023 13:50;46613,431
02.11.2023 14:00;46613,453
02.11.2023 14:10;46613,479
02.11.2023 14:20;46613,512
02.11.2023 14:30;46613,554
02.11.2023 14:40;46613,594
02.11.2023 14:50;46613,628
02.11.2023 15:00;46613,657
02.11.2023 15:10;46613,689
02.11.2023 15:20;46613,716
02.11.2023 15:30;46613,741
02.11.2023 15:40;46613,767
02.11.2023 15:50;46613,791
02.11.2023 16:00;46613,812
02.11.2023 16:10;46613,842
02.11.2023 16:20;46613,866
02.11.2023 16:30;46613,895
02.11.2023 16:40;46613,965
02.11.2023 16:50;46614,016
02.11.2023 17:00;46614,045
02.11.2023 17:10;46614,070
02.11.2023 17:20;46614,087
02.11.2023 17:30;46614,097
02.11.2023 17:40;46614,102
02.11.2023 17:50;46614,103
02.11.2023 18:00;46614,104
02.11.2023 18:10;
02.11.2023 18:20;
02.11.2023 18:30;
02.11.2023 18:40;
02.11.2023 18:50;
02.11.2023 19:00;
02.11.2023 19:10;
02.11.2023 19:20;
02.11.2023 19:30;
02.11.2023 19:40;
02.11.2023 19:50;
02.11.2023 20:00;
02.11.2023 20:10;
02.11.2023 20:20;
02.11.2023 20:30;
02.11.2023 20:40;
02.11.2023 20:50;
02.11.2023 21:00;
02.11.2023 21:10;
02.11.2023 21:20;
02.11.2023 21:30;
02.11.2023 21:40;
02.11.2023 21:50;
02.11.2023 22:00;
02.11.2023 22:10;
02.11.2023 22:20;
02.11.2023 22:30;
02.11.2023 22:40;
02.11.2023 22:50;
02.11.2023 23:00;
02.11.2023 23:10;
02.11.2023 23:20;
02.11.2023 23:30;
02.11.2023 23:40;
02.11.2023 23:50;
