sep=;
Version CSV|Tool SunnyBeam2|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3|Language de-DE|TZO=1|DST

;SN: 2001122827
;SB 3300     
;2001122827
;E-Total
;Counter
DD.MM.YYYY HH:mm;kWh
19.11.2023 00:00;
19.11.2023 00:10;
19.11.2023 00:20;
19.11.2023 00:30;
19.11.2023 00:40;
19.11.2023 00:50;
19.11.2023 01:00;
19.11.2023 01:10;
19.11.2023 01:20;
19.11.2023 01:30;
19.11.2023 01:40;
19.11.2023 01:50;
19.11.2023 02:00;
19.11.2023 02:10;
19.11.2023 02:20;
19.11.2023 02:30;
19.11.2023 02:40;
19.11.2023 02:50;
19.11.2023 03:00;
19.11.2023 03:10;
19.11.2023 03:20;
19.11.2023 03:30;
19.11.2023 03:40;
19.11.2023 03:50;
19.11.2023 04:00;
19.11.2023 04:10;
19.11.2023 04:20;
19.11.2023 04:30;
19.11.2023 04:40;
19.11.2023 04:50;
19.11.2023 05:00;
19.11.2023 05:10;
19.11.2023 05:20;
19.11.2023 05:30;
19.11.2023 05:40;
19.11.2023 05:50;
19.11.2023 06:00;
19.11.2023 06:10;
19.11.2023 06:20;
19.11.2023 06:30;
19.11.2023 06:40;
19.11.2023 06:50;
19.11.2023 07:00;
19.11.2023 07:10;
19.11.2023 07:20;
19.11.2023 07:30;
19.11.2023 07:40;
19.11.2023 07:50;
19.11.2023 08:00;
19.11.2023 08:10;
19.11.2023 08:20;
19.11.2023 08:30;
19.11.2023 08:40;
19.11.2023 08:50;46654,961
19.11.2023 09:00;46654,962
19.11.2023 09:10;46654,982
19.11.2023 09:20;46655,024
19.11.2023 09:30;46655,076
19.11.2023 09:40;46655,140
19.11.2023 09:50;46655,181
19.11.2023 10:00;46655,190
19.11.2023 10:10;46655,209
19.11.2023 10:20;46655,229
19.11.2023 10:30;46655,249
19.11.2023 10:40;46655,425
19.11.2023 10:50;46655,664
19.11.2023 11:00;46655,919
19.11.2023 11:10;46656,179
19.11.2023 11:20;46656,451
19.11.2023 11:30;46656,734
19.11.2023 11:40;46657,025
19.11.2023 11:50;46657,328
19.11.2023 12:00;46657,639
19.11.2023 12:10;46657,958
19.11.2023 12:20;46658,283
19.11.2023 12:30;46658,615
19.11.2023 12:40;46658,962
19.11.2023 12:50;46659,334
19.11.2023 13:00;46659,724
19.11.2023 13:10;46660,118
19.11.2023 13:20;46660,518
19.11.2023 13:30;46660,864
19.11.2023 13:40;46661,000
19.11.2023 13:50;46661,142
19.11.2023 14:00;46661,367
19.11.2023 14:10;46661,663
19.11.2023 14:20;46661,969
19.11.2023 14:30;46662,181
19.11.2023 14:40;46662,514
19.11.2023 14:50;46662,816
19.11.2023 15:00;46663,094
19.11.2023 15:10;46663,191
19.11.2023 15:20;46663,238
19.11.2023 15:30;46663,313
19.11.2023 15:40;46663,445
19.11.2023 15:50;46663,524
19.11.2023 16:00;46663,578
19.11.2023 16:10;46663,690
19.11.2023 16:20;46663,812
19.11.2023 16:30;46663,897
19.11.2023 16:40;46663,945
19.11.2023 16:50;46663,966
19.11.2023 17:00;46663,979
19.11.2023 17:10;46663,989
19.11.2023 17:20;46663,999
19.11.2023 17:30;46664,000
19.11.2023 17:40;46664,000
19.11.2023 17:50;
19.11.2023 18:00;
19.11.2023 18:10;
19.11.2023 18:20;
19.11.2023 18:30;
19.11.2023 18:40;
19.11.2023 18:50;
19.11.2023 19:00;
19.11.2023 19:10;
19.11.2023 19:20;
19.11.2023 19:30;
19.11.2023 19:40;
19.11.2023 19:50;
19.11.2023 20:00;
19.11.2023 20:10;
19.11.2023 20:20;
19.11.2023 20:30;
19.11.2023 20:40;
19.11.2023 20:50;
19.11.2023 21:00;
19.11.2023 21:10;
19.11.2023 21:20;
19.11.2023 21:30;
19.11.2023 21:40;
19.11.2023 21:50;
19.11.2023 22:00;
19.11.2023 22:10;
19.11.2023 22:20;
19.11.2023 22:30;
19.11.2023 22:40;
19.11.2023 22:50;
19.11.2023 23:00;
19.11.2023 23:10;
19.11.2023 23:20;
19.11.2023 23:30;
19.11.2023 23:40;
19.11.2023 23:50;
