sep=;
Version CSV|Tool SunnyBeam2|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3|Language de-DE|TZO=1|DST

;SN: 2001122827
;SB 3300     
;2001122827
;E-Total
;Counter
DD.MM.YYYY HH:mm;kWh
07.11.2023 00:00;
07.11.2023 00:10;
07.11.2023 00:20;
07.11.2023 00:30;
07.11.2023 00:40;
07.11.2023 00:50;
07.11.2023 01:00;
07.11.2023 01:10;
07.11.2023 01:20;
07.11.2023 01:30;
07.11.2023 01:40;
07.11.2023 01:50;
07.11.2023 02:00;
07.11.2023 02:10;
07.11.2023 02:20;
07.11.2023 02:30;
07.11.2023 02:40;
07.11.2023 02:50;
07.11.2023 03:00;
07.11.2023 03:10;
07.11.2023 03:20;
07.11.2023 03:30;
07.11.2023 03:40;
07.11.2023 03:50;
07.11.2023 04:00;
07.11.2023 04:10;
07.11.2023 04:20;
07.11.2023 04:30;
07.11.2023 04:40;
07.11.2023 04:50;
07.11.2023 05:00;
07.11.2023 05:10;
07.11.2023 05:20;
07.11.2023 05:30;
07.11.2023 05:40;
07.11.2023 05:50;
07.11.2023 06:00;
07.11.2023 06:10;
07.11.2023 06:20;
07.11.2023 06:30;
07.11.2023 06:40;
07.11.2023 06:50;
07.11.2023 07:00;
07.11.2023 07:10;
07.11.2023 07:20;
07.11.2023 07:30;
07.11.2023 07:40;
07.11.2023 07:50;
07.11.2023 08:00;
07.11.2023 08:10;
07.11.2023 08:20;
07.11.2023 08:30;
07.11.2023 08:40;
07.11.2023 08:50;46628,349
07.11.2023 09:00;46628,349
07.11.2023 09:10;46628,351
07.11.2023 09:20;46628,359
07.11.2023 09:30;46628,370
07.11.2023 09:40;46628,398
07.11.2023 09:50;46628,422
07.11.2023 10:00;46628,440
07.11.2023 10:10;46628,454
07.11.2023 10:20;46628,470
07.11.2023 10:30;46628,496
07.11.2023 10:40;46628,520
07.11.2023 10:50;46628,545
07.11.2023 11:00;46628,564
07.11.2023 11:10;46628,583
07.11.2023 11:20;46628,602
07.11.2023 11:30;46628,624
07.11.2023 11:40;46628,636
07.11.2023 11:50;46628,650
07.11.2023 12:00;46628,665
07.11.2023 12:10;46628,702
07.11.2023 12:20;46628,763
07.11.2023 12:30;46628,842
07.11.2023 12:40;46628,893
07.11.2023 12:50;46628,927
07.11.2023 13:00;46628,978
07.11.2023 13:10;46629,057
07.11.2023 13:20;46629,112
07.11.2023 13:30;46629,145
07.11.2023 13:40;46629,205
07.11.2023 13:50;46629,283
07.11.2023 14:00;46629,324
07.11.2023 14:10;46629,339
07.11.2023 14:20;46629,386
07.11.2023 14:30;46629,492
07.11.2023 14:40;46629,605
07.11.2023 14:50;46629,737
07.11.2023 15:00;46629,957
07.11.2023 15:10;46630,098
07.11.2023 15:20;46630,152
07.11.2023 15:30;46630,201
07.11.2023 15:40;46630,258
07.11.2023 15:50;46630,269
07.11.2023 16:00;46630,286
07.11.2023 16:10;46630,318
07.11.2023 16:20;46630,329
07.11.2023 16:30;46630,419
07.11.2023 16:40;46630,498
07.11.2023 16:50;46630,528
07.11.2023 17:00;46630,545
07.11.2023 17:10;46630,554
07.11.2023 17:20;46630,557
07.11.2023 17:30;46630,559
07.11.2023 17:40;46630,560
07.11.2023 17:50;46630,560
07.11.2023 18:00;46630,560
07.11.2023 18:10;
07.11.2023 18:20;
07.11.2023 18:30;
07.11.2023 18:40;
07.11.2023 18:50;
07.11.2023 19:00;
07.11.2023 19:10;
07.11.2023 19:20;
07.11.2023 19:30;
07.11.2023 19:40;
07.11.2023 19:50;
07.11.2023 20:00;
07.11.2023 20:10;
07.11.2023 20:20;
07.11.2023 20:30;
07.11.2023 20:40;
07.11.2023 20:50;
07.11.2023 21:00;
07.11.2023 21:10;
07.11.2023 21:20;
07.11.2023 21:30;
07.11.2023 21:40;
07.11.2023 21:50;
07.11.2023 22:00;
07.11.2023 22:10;
07.11.2023 22:20;
07.11.2023 22:30;
07.11.2023 22:40;
07.11.2023 22:50;
07.11.2023 23:00;
07.11.2023 23:10;
07.11.2023 23:20;
07.11.2023 23:30;
07.11.2023 23:40;
07.11.2023 23:50;
