sep=;
Version CSV|Tool SunnyBeam2|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3|Language de-DE|TZO=1|DST

;SN: 2001122827
;SB 3300     
;2001122827
;E-Total
;Counter
DD.MM.YYYY HH:mm;kWh
08.12.2023 00:00;
08.12.2023 00:10;
08.12.2023 00:20;
08.12.2023 00:30;
08.12.2023 00:40;
08.12.2023 00:50;
08.12.2023 01:00;
08.12.2023 01:10;
08.12.2023 01:20;
08.12.2023 01:30;
08.12.2023 01:40;
08.12.2023 01:50;
08.12.2023 02:00;
08.12.2023 02:10;
08.12.2023 02:20;
08.12.2023 02:30;
08.12.2023 02:40;
08.12.2023 02:50;
08.12.2023 03:00;
08.12.2023 03:10;
08.12.2023 03:20;
08.12.2023 03:30;
08.12.2023 03:40;
08.12.2023 03:50;
08.12.2023 04:00;
08.12.2023 04:10;
08.12.2023 04:20;
08.12.2023 04:30;
08.12.2023 04:40;
08.12.2023 04:50;
08.12.2023 05:00;
08.12.2023 05:10;
08.12.2023 05:20;
08.12.2023 05:30;
08.12.2023 05:40;
08.12.2023 05:50;
08.12.2023 06:00;
08.12.2023 06:10;
08.12.2023 06:20;
08.12.2023 06:30;
08.12.2023 06:40;
08.12.2023 06:50;
08.12.2023 07:00;
08.12.2023 07:10;
08.12.2023 07:20;
08.12.2023 07:30;
08.12.2023 07:40;
08.12.2023 07:50;
08.12.2023 08:00;
08.12.2023 08:10;
08.12.2023 08:20;
08.12.2023 08:30;
08.12.2023 08:40;
08.12.2023 08:50;
08.12.2023 09:00;
08.12.2023 09:10;
08.12.2023 09:20;
08.12.2023 09:30;
08.12.2023 09:40;
08.12.2023 09:50;
08.12.2023 10:00;46688,256
08.12.2023 10:10;46688,256
08.12.2023 10:20;46688,256
08.12.2023 10:30;46688,256
08.12.2023 10:40;46688,256
08.12.2023 10:50;46688,257
08.12.2023 11:00;46688,259
08.12.2023 11:10;46688,260
08.12.2023 11:20;46688,261
08.12.2023 11:30;46688,263
08.12.2023 11:40;46688,264
08.12.2023 11:50;46688,269
08.12.2023 12:00;46688,272
08.12.2023 12:10;46688,276
08.12.2023 12:20;46688,281
08.12.2023 12:30;46688,286
08.12.2023 12:40;46688,292
08.12.2023 12:50;46688,300
08.12.2023 13:00;46688,308
08.12.2023 13:10;46688,313
08.12.2023 13:20;46688,322
08.12.2023 13:30;46688,332
08.12.2023 13:40;46688,347
08.12.2023 13:50;46688,363
08.12.2023 14:00;46688,375
08.12.2023 14:10;46688,387
08.12.2023 14:20;46688,400
08.12.2023 14:30;46688,415
08.12.2023 14:40;46688,434
08.12.2023 14:50;46688,456
08.12.2023 15:00;46688,472
08.12.2023 15:10;46688,488
08.12.2023 15:20;46688,504
08.12.2023 15:30;46688,516
08.12.2023 15:40;46688,525
08.12.2023 15:50;46688,532
08.12.2023 16:00;46688,539
08.12.2023 16:10;46688,547
08.12.2023 16:20;46688,554
08.12.2023 16:30;46688,557
08.12.2023 16:40;46688,559
08.12.2023 16:50;46688,560
08.12.2023 17:00;46688,560
08.12.2023 17:10;46688,560
08.12.2023 17:20;46688,560
08.12.2023 17:30;
08.12.2023 17:40;
08.12.2023 17:50;
08.12.2023 18:00;
08.12.2023 18:10;
08.12.2023 18:20;
08.12.2023 18:30;
08.12.2023 18:40;
08.12.2023 18:50;
08.12.2023 19:00;
08.12.2023 19:10;
08.12.2023 19:20;
08.12.2023 19:30;
08.12.2023 19:40;
08.12.2023 19:50;
08.12.2023 20:00;
08.12.2023 20:10;
08.12.2023 20:20;
08.12.2023 20:30;
08.12.2023 20:40;
08.12.2023 20:50;
08.12.2023 21:00;
08.12.2023 21:10;
08.12.2023 21:20;
08.12.2023 21:30;
08.12.2023 21:40;
08.12.2023 21:50;
08.12.2023 22:00;
08.12.2023 22:10;
08.12.2023 22:20;
08.12.2023 22:30;
08.12.2023 22:40;
08.12.2023 22:50;
08.12.2023 23:00;
08.12.2023 23:10;
08.12.2023 23:20;
08.12.2023 23:30;
08.12.2023 23:40;
08.12.2023 23:50;
