sep=;
Version CSV|Tool SunnyBeam2|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 3|Language de-DE|TZO=1|DST

;SN: 2001122827
;SB 3300     
;2001122827
;E-Total
;Counter
DD.MM.YYYY HH:mm;kWh
03.12.2023 00:00;
03.12.2023 00:10;
03.12.2023 00:20;
03.12.2023 00:30;
03.12.2023 00:40;
03.12.2023 00:50;
03.12.2023 01:00;
03.12.2023 01:10;
03.12.2023 01:20;
03.12.2023 01:30;
03.12.2023 01:40;
03.12.2023 01:50;
03.12.2023 02:00;
03.12.2023 02:10;
03.12.2023 02:20;
03.12.2023 02:30;
03.12.2023 02:40;
03.12.2023 02:50;
03.12.2023 03:00;
03.12.2023 03:10;
03.12.2023 03:20;
03.12.2023 03:30;
03.12.2023 03:40;
03.12.2023 03:50;
03.12.2023 04:00;
03.12.2023 04:10;
03.12.2023 04:20;
03.12.2023 04:30;
03.12.2023 04:40;
03.12.2023 04:50;
03.12.2023 05:00;
03.12.2023 05:10;
03.12.2023 05:20;
03.12.2023 05:30;
03.12.2023 05:40;
03.12.2023 05:50;
03.12.2023 06:00;
03.12.2023 06:10;
03.12.2023 06:20;
03.12.2023 06:30;
03.12.2023 06:40;
03.12.2023 06:50;
03.12.2023 07:00;
03.12.2023 07:10;
03.12.2023 07:20;
03.12.2023 07:30;
03.12.2023 07:40;
03.12.2023 07:50;
03.12.2023 08:00;
03.12.2023 08:10;
03.12.2023 08:20;
03.12.2023 08:30;
03.12.2023 08:40;
03.12.2023 08:50;
03.12.2023 09:00;
03.12.2023 09:10;
03.12.2023 09:20;
03.12.2023 09:30;
03.12.2023 09:40;
03.12.2023 09:50;
03.12.2023 10:00;
03.12.2023 10:10;46680,785
03.12.2023 10:20;46680,785
03.12.2023 10:30;46680,785
03.12.2023 10:40;46680,785
03.12.2023 10:50;46680,785
03.12.2023 11:00;46680,785
03.12.2023 11:10;46680,785
03.12.2023 11:20;46680,785
03.12.2023 11:30;46680,785
03.12.2023 11:40;46680,785
03.12.2023 11:50;46680,785
03.12.2023 12:00;46680,789
03.12.2023 12:10;46680,794
03.12.2023 12:20;46680,799
03.12.2023 12:30;46680,805
03.12.2023 12:40;46680,810
03.12.2023 12:50;46680,816
03.12.2023 13:00;46680,823
03.12.2023 13:10;46680,828
03.12.2023 13:20;46680,832
03.12.2023 13:30;46680,836
03.12.2023 13:40;46680,842
03.12.2023 13:50;46680,848
03.12.2023 14:00;46680,855
03.12.2023 14:10;46680,863
03.12.2023 14:20;46680,870
03.12.2023 14:30;46680,875
03.12.2023 14:40;46680,880
03.12.2023 14:50;46680,884
03.12.2023 15:00;46680,889
03.12.2023 15:10;46680,890
03.12.2023 15:20;46680,891
03.12.2023 15:30;46680,894
03.12.2023 15:40;46680,897
03.12.2023 15:50;46680,899
03.12.2023 16:00;46680,900
03.12.2023 16:10;46680,901
03.12.2023 16:20;46680,902
03.12.2023 16:30;46680,902
03.12.2023 16:40;46680,902
03.12.2023 16:50;46680,902
03.12.2023 17:00;46680,902
03.12.2023 17:10;
03.12.2023 17:20;
03.12.2023 17:30;
03.12.2023 17:40;
03.12.2023 17:50;
03.12.2023 18:00;
03.12.2023 18:10;
03.12.2023 18:20;
03.12.2023 18:30;
03.12.2023 18:40;
03.12.2023 18:50;
03.12.2023 19:00;
03.12.2023 19:10;
03.12.2023 19:20;
03.12.2023 19:30;
03.12.2023 19:40;
03.12.2023 19:50;
03.12.2023 20:00;
03.12.2023 20:10;
03.12.2023 20:20;
03.12.2023 20:30;
03.12.2023 20:40;
03.12.2023 20:50;
03.12.2023 21:00;
03.12.2023 21:10;
03.12.2023 21:20;
03.12.2023 21:30;
03.12.2023 21:40;
03.12.2023 21:50;
03.12.2023 22:00;
03.12.2023 22:10;
03.12.2023 22:20;
03.12.2023 22:30;
03.12.2023 22:40;
03.12.2023 22:50;
03.12.2023 23:00;
03.12.2023 23:10;
03.12.2023 23:20;
03.12.2023 23:30;
03.12.2023 23:40;
03.12.2023 23:50;
